日期,时间,标题,标题(中文),摘要,摘要(中文),来源,标签,链接,点赞,分享,评论
2026-03-31,11:24:13,"Pakistan cricketer Shah’s post on Chief Minister Nawaz costs him $71,000","Pakistan cricketer Shah’s post Chief 部长 Nawaz costs him $71,000","","",Al Jazeera,"其他",https://www.aljazeera.com/news,69,296,41
2026-03-31,11:24:13,"Sudan war ‘being fought on women’s bodies’: Survivors detail sexual assault","Sudan 战争 ‘being fought women’s bodies’: Survivors detail sexual assault","","",Al Jazeera,"其他",https://www.aljazeera.com/news,541,329,67
2026-03-31,11:24:13,"Palestine weekly wrap: Holy sites remain closed as deadly violence spreads","Palestine weekly wrap: Holy sites remain closed 作为 deadly violence spreads","","",Al Jazeera,"其他",https://www.aljazeera.com/news,501,261,102
2026-03-31,11:24:13,"Somali army takes over key city in Southwest as state leader resigns","Somali 军队 takes over key city Southwest 作为 state leader resigns","","",Al Jazeera,"其他",https://www.aljazeera.com/news,484,385,45
2026-03-31,11:24:13,"Iran war wipes $120bn off Dubai, Ab","伊朗 战争 wipes $120bn off Dubai, Ab","","",Al Jazeera,"伊朗",https://www.aljazeera.com/news,440,188,43
2026-03-31,12:24:44,"Ukraine says Russian forces advance on eastern front","乌克兰称俄罗斯军队在东部前线推进","Ukrainian military officials reported continued Russian advances in the eastern Donbas region, with heavy fighting around Avdiivka and Bakhmut. The situation remains tense as both sides continue to deploy troops.","乌克兰 军事官员报道 俄罗斯持续推进 东部顿巴斯地区, 激战 阿夫季夫卡 和 巴赫穆特. 局势仍然紧张 作为 双方继续部署军队.",Reuters,"乌克兰;俄罗斯;美国",https://www.reuters.com/world/europe/ukraine-says-russian-forces-advance-eastern-front-2026-03-16/,607,495,53
2026-03-31,12:24:44,"Israel conducts airstrikes in Gaza after rocket fire","以色列在加沙发动空袭 火箭弹袭击后","The Israeli military carried out airstrikes in Gaza overnight following rocket attacks from Palestinian militants. The exchange marks another escalation in the long-standing conflict.","以色列 军事 执行 空袭 加沙 连夜 在...之后 火箭弹 袭击 巴勒斯坦武装分子. 这次交火标志着又一次升级 长期冲突.",BBC,"以色列;哈马斯",https://www.bbc.com/news/middle-east/israel-gaza-strikes-2026-03-16/,101,98,37
2026-03-31,12:24:44,"US warns Iran over nuclear program escalation","美国就核计划警告伊朗 escalation","The United States has warned Iran against further escalation of its nuclear program, saying all options remain on the table. International negotiations have reached a critical point.","美国 warned 伊朗 反对 进一步 escalation 核武器 program, 表示 所有选项都在考虑范围内. 国际谈判已达成 关键点.",CNN,"伊朗;美国",https://www.cnn.com/world/iran-us-nuclear-2026-03-16/,475,89,62
2026-03-31,12:24:44,"NATO allies discuss increased support for Ukraine","北约盟国讨论增加支持 乌克兰","NATO defense ministers met to discuss increasing military support for Ukraine amid ongoing conflict with Russia. Several new aid packages were announced.","北约 国防部长开会 讨论增加军事支持 乌克兰 在持续冲突中 俄罗斯. 宣布了新的援助计划.",Al Jazeera,"乌克兰;俄罗斯;美国;欧洲",https://www.aljazeera.com/news/nato-ukraine-support-2026-03-16/,73,227,4
2026-03-31,12:24:44,"Russian military announces new offensive in Donbas","俄罗斯军方宣布新攻势 顿巴斯","Russian military officials announced a new offensive operation in the Donbas region. Ukrainian forces are preparing defensive positions.","俄罗斯 军事 官员 宣布 新 攻势 行动 顿巴斯 地区. 乌克兰军队正在准备 防御阵地.",Reuters,"俄罗斯;美国",https://www.reuters.com/world/europe/russia-donbas-offensive-2026-03-16/,0,192,14
2026-03-31,13:23:57,"Trump tells the UK and other countries 'go get your own oil' from Strait of Hormuz","Trump tells UK 和 other countries 'go get your own oil' Strait of Hormuz","","",BBC,"美国",https://www.bbc.com/news/world,771,190,7
2026-03-31,13:23:57,"The US president tells nations who are now unable to get jet fuel "the USA won't be there to help you anymore, just like you weren't there for us".","美国 总统 tells nations who now unable get jet fuel " USA won't be there help you anymore, just like you weren't there 美国".","","",BBC,"美国",https://www.bbc.com/news/world,152,441,96
2026-03-31,13:23:57,"Broadcasters from 10 countries, including South Korea and the Philippines, will be taking part.","Broadcasters 10 countries, including South Korea 和 Philippines, will be taking part.","","",BBC,"其他",https://www.bbc.com/news/world,747,168,108
2026-03-31,13:23:57,"At least 16 killed, thousands displaced by gang attack in rural Haiti","least 16 killed, thousands displaced gang 攻击 rural Haiti","","",BBC,"美国",https://www.bbc.com/news/world,529,378,88
2026-03-31,13:23:57,"The attack happened in the Artibonite region, where members of the Gran Grif gang have targeted locals in the past.","攻击 happened Artibonite 地区, where members Gran Grif gang targeted locals past.","","",BBC,"其他",https://www.bbc.com/news/world,232,184,83
2026-03-31,13:23:57,"Wolf bites woman in shock German attack in Hamburg shopping street","Wolf bites woman shock German 攻击 Hamburg shopping street","","",BBC,"其他",https://www.bbc.com/news/world,324,55,35
2026-03-31,13:23:57,"Russian oil tanker docks in Cuba ending near-total blockade","俄罗斯 oil tanker docks Cuba ending near-total blockade","","",BBC,"俄罗斯;美国",https://www.bbc.com/news/world,151,227,55
2026-03-31,13:24:14,"Israel says four soldiers killed in combat in southern","以色列 表示 four 士兵 killed combat 南部","","",Al Jazeera,"以色列",https://www.aljazeera.com/news,732,72,114
2026-03-31,13:24:14,"Dubai firefighters extinguish blaze on Kuwait's Al-Salmi oil tanker","Dubai firefighters extinguish blaze Kuwait's Al-Salmi oil tanker","","",Al Jazeera,"其他",https://www.aljazeera.com/news,388,54,28
2026-03-31,13:24:14,"Huge explosions rock Iran's Isfahan, power outages reported in Tehran","Huge explosions rock 伊朗's Isfahan, power outages 报道 德黑兰","","",Al Jazeera,"伊朗",https://www.aljazeera.com/news,609,111,80
2026-03-31,13:24:14,"Click to pause breaking news ticker","Click pause breaking news ticker","","",Al Jazeera,"美国",https://www.aljazeera.com/news,405,361,146
2026-03-31,13:24:14,"Pakistan cricketer Fakhar Zaman handed two-match PSL ban for ball tampering","Pakistan cricketer Fakhar Zaman handed two-match PSL ban ball tampering","","",Al Jazeera,"其他",https://www.aljazeera.com/news,610,391,32
2026-03-31,13:24:14,"Hundreds rally in West Bank against Israeli death penalty for Palestinians","Hundreds rally West Bank 反对 以色列 death penalty Palestinians","","",Al Jazeera,"以色列;哈马斯",https://www.aljazeera.com/news,222,77,77
2026-03-31,15:51:47,"US defence secretary calls on allies to 'step up' over Strait of Hormuz","美国 defence secretary calls allies 'step up' over Strait of Hormuz","","",BBC,"美国",https://www.bbc.com/news/world,14,282,85
2026-03-31,15:51:47,"A Russian oil tanker has docked in Cuba, providing temporary relief after months of shortages.","俄罗斯 oil tanker docked Cuba, providing temporary relief after months of shortages.","","",BBC,"俄罗斯;美国",https://www.bbc.com/news/world,347,346,143
2026-03-31,15:51:47,"Iran using children in security roles in war, reports and witnesses say","伊朗 using children 安全 roles 战争, 报道 和 witnesses say","","",BBC,"伊朗;美国",https://www.bbc.com/news/world,648,437,169
2026-03-31,15:52:07,"Venezuela’s ‘Chavismo’ movement faces a crossroads after US attack","Venezuela’s ‘Chavismo’ movement faces crossroads after 美国 攻击","","",Al Jazeera,"美国",https://www.aljazeera.com/news,593,258,108
2026-03-31,15:52:07,"Iran will play World Cup games in US despite war, FIFA’s Infantino says","伊朗 will play World Cup games 美国 despite 战争, FIFA’s Infantino 表示","","",Al Jazeera,"伊朗;美国",https://www.aljazeera.com/news,498,277,7
2026-03-31,15:52:07,"Where to invest during Iran war? Ask – or don’t – Mohammad Bagher Ghalibaf","Where invest during 伊朗 战争? Ask – 或 don’t – Mohammad Bagher Ghalibaf","","",Al Jazeera,"伊朗",https://www.aljazeera.com/news,688,59,42
2026-03-31,15:52:07,"The Take: Why Iran believes it can outlast the US","Take: Why 伊朗 believes it can outlast 美国","","",Al Jazeera,"伊朗;美国",https://www.aljazeera.com/news,655,139,129
2026-03-31,15:52:07,"War on Iran: US’s history of making other nations pay for conflicts","战争 伊朗: 美国’s history of making other nations pay conflicts","","",Al Jazeera,"伊朗;美国",https://www.aljazeera.com/news,323,82,117
2026-03-31,15:52:07,"Cancer drug facility, religious site hit in Israeli-US strikes on Iran","Cancer drug facility, religious site hit 以色列-美国 strikes 伊朗","","",Al Jazeera,"以色列;伊朗;美国",https://www.aljazeera.com/news,14,391,128
